id,symbol,frequency,open,high,low,close,volume,amount,pre_close,bob,eob,position
189,SHSE.600000,1d,5.122,5.2798,5.101,5.2009,296366859,2936900132.0,5.1483,2014-10-16 00:00:00+08:00,2014-10-16 00:00:00+08:00,0
190,SHSE.600000,1d,5.1956,5.2587,5.1273,5.1799,161019857,1588282410.0,5.2009,2014-10-17 00:00:00+08:00,2014-10-17 00:00:00+08:00,0
191,SHSE.600000,1d,5.2219,5.2324,5.1641,5.2061,114718758,1133473887.0,5.1799,2014-10-20 00:00:00+08:00,2014-10-20 00:00:00+08:00,0
192,SHSE.600000,1d,5.2009,5.2114,5.1325,5.143,105290636,1034461912.0,5.2061,2014-10-21 00:00:00+08:00,2014-10-21 00:00:00+08:00,0
193,SHSE.600000,1d,5.1483,5.1956,5.1273,5.143,91092137,893481676.0,5.143,2014-10-22 00:00:00+08:00,2014-10-22 00:00:00+08:00,0
194,SHSE.600000,1d,5.143,5.1956,5.1115,5.1273,118416324,1159897472.0,5.143,2014-10-23 00:00:00+08:00,2014-10-23 00:00:00+08:00,0
195,SHSE.600000,1d,5.1378,5.1483,5.0799,5.0905,108312657,1054022659.0,5.1273,2014-10-24 00:00:00+08:00,2014-10-24 00:00:00+08:00,0
196,SHSE.600000,1d,5.0589,5.0642,4.9432,4.98,138929487,1323460330.0,5.0905,2014-10-27 00:00:00+08:00,2014-10-27 00:00:00+08:00,0
197,SHSE.600000,1d,4.9958,5.0536,4.9958,5.0431,101044054,965189350.0,4.98,2014-10-28 00:00:00+08:00,2014-10-28 00:00:00+08:00,0
198,SHSE.600000,1d,5.0536,5.1273,5.0326,5.101,161050635,1555124009.0,5.0431,2014-10-29 00:00:00+08:00,2014-10-29 00:00:00+08:00,0
199,SHSE.600000,1d,5.1115,5.1799,5.0747,5.1588,176780522,1722710639.0,5.101,2014-10-30 00:00:00+08:00,2014-10-30 00:00:00+08:00,0
200,SHSE.600000,1d,5.1956,5.4586,5.1799,5.3639,491064711,4953082712.0,5.1588,2014-10-31 00:00:00+08:00,2014-10-31 00:00:00+08:00,0
201,SHSE.600000,1d,5.3902,5.406,5.3113,5.3429,248371619,2525984147.0,5.3639,2014-11-03 00:00:00+08:00,2014-11-03 00:00:00+08:00,0
202,SHSE.600000,1d,5.3639,5.3639,5.2693,5.2955,163212641,1645394573.0,5.3429,2014-11-04 00:00:00+08:00,2014-11-04 00:00:00+08:00,0
203,SHSE.600000,1d,5.3008,5.3166,5.2377,5.2535,157561422,1578932517.0,5.2955,2014-11-05 00:00:00+08:00,2014-11-05 00:00:00+08:00,0
204,SHSE.600000,1d,5.264,5.2798,5.2324,5.2745,101863094,1018619320.0,5.2535,2014-11-06 00:00:00+08:00,2014-11-06 00:00:00+08:00,0
205,SHSE.600000,1d,5.264,5.4638,5.2482,5.3534,407114119,4155058255.0,5.2745,2014-11-07 00:00:00+08:00,2014-11-07 00:00:00+08:00,0
206,SHSE.600000,1d,5.5374,5.6847,5.4796,5.548,489376864,5168943744.0,5.3534,2014-11-10 00:00:00+08:00,2014-11-10 00:00:00+08:00,0
207,SHSE.600000,1d,5.5848,5.9213,5.5848,5.7425,653738973,7163875483.0,5.548,2014-11-11 00:00:00+08:00,2014-11-11 00:00:00+08:00,0
208,SHSE.600000,1d,5.7057,5.8214,5.6479,5.8109,271038574,2961655250.0,5.7425,2014-11-12 00:00:00+08:00,2014-11-12 00:00:00+08:00,0
209,SHSE.600000,1d,5.8372,5.9844,5.711,5.7531,371263986,4115769395.0,5.8109,2014-11-13 00:00:00+08:00,2014-11-13 00:00:00+08:00,0
210,SHSE.600000,1d,5.7215,5.7741,5.6531,5.732,198414346,2154897404.0,5.7531,2014-11-14 00:00:00+08:00,2014-11-14 00:00:00+08:00,0
211,SHSE.600000,1d,5.7531,5.8267,5.6426,5.6531,214519835,2329015774.0,5.732,2014-11-17 00:00:00+08:00,2014-11-17 00:00:00+08:00,0
212,SHSE.600000,1d,5.6531,5.6794,5.4849,5.4954,254900899,2687326957.0,5.6531,2014-11-18 00:00:00+08:00,2014-11-18 00:00:00+08:00,0
213,SHSE.600000,1d,5.4849,5.5427,5.4638,5.5059,145326646,1518565385.0,5.4954,2014-11-19 00:00:00+08:00,2014-11-19 00:00:00+08:00,0
214,SHSE.600000,1d,5.4954,5.6058,5.4533,5.5585,162402495,1709647461.0,5.5059,2014-11-20 00:00:00+08:00,2014-11-20 00:00:00+08:00,0
215,SHSE.600000,1d,5.5637,5.6899,5.5006,5.6742,209997641,2234174865.0,5.5585,2014-11-21 00:00:00+08:00,2014-11-21 00:00:00+08:00,0
216,SHSE.600000,1d,5.5585,5.7793,5.4954,5.711,474049927,5090821659.0,5.6742,2014-11-24 00:00:00+08:00,2014-11-24 00:00:00+08:00,0
217,SHSE.600000,1d,5.6847,5.8319,5.6531,5.8267,289490093,3159162410.0,5.711,2014-11-25 00:00:00+08:00,2014-11-25 00:00:00+08:00,0
218,SHSE.600000,1d,5.9161,6.0107,5.8372,5.9529,452263345,5092828904.0,5.8267,2014-11-26 00:00:00+08:00,2014-11-26 00:00:00+08:00,0
219,SHSE.600000,1d,6.037,6.1632,5.9319,6.037,439738276,5062406815.0,5.9529,2014-11-27 00:00:00+08:00,2014-11-27 00:00:00+08:00,0
220,SHSE.600000,1d,6.0633,6.5629,6.037,6.5208,832183256,9950390236.0,6.037,2014-11-28 00:00:00+08:00,2014-11-28 00:00:00+08:00,0
221,SHSE.600000,1d,6.5471,6.8258,6.3736,6.3946,607270363,7590567304.0,6.5208,2014-12-01 00:00:00+08:00,2014-12-01 00:00:00+08:00,0
222,SHSE.600000,1d,6.3263,6.8784,6.3263,6.768,589371031,7404591089.0,6.3946,2014-12-02 00:00:00+08:00,2014-12-02 00:00:00+08:00,0
223,SHSE.600000,1d,6.7522,6.9889,6.4788,6.6155,730561448,9380076839.0,6.768,2014-12-03 00:00:00+08:00,2014-12-03 00:00:00+08:00,0
224,SHSE.600000,1d,6.6155,6.9941,6.5051,6.9783,720041669,9307946036.0,6.6155,2014-12-04 00:00:00+08:00,2014-12-04 00:00:00+08:00,0
225,SHSE.600000,1d,7.0572,7.3622,6.7838,7.1151,859647616,11553890777.0,6.9783,2014-12-05 00:00:00+08:00,2014-12-05 00:00:00+08:00,0
226,SHSE.600000,1d,7.0414,7.3833,6.9415,7.2623,703922500,9622363300.0,7.1151,2014-12-08 00:00:00+08:00,2014-12-08 00:00:00+08:00,0
227,SHSE.600000,1d,7.1308,7.4464,6.5524,6.6523,869193775,11788051418.0,7.2623,2014-12-09 00:00:00+08:00,2014-12-09 00:00:00+08:00,0
228,SHSE.600000,1d,6.6786,6.9678,6.4209,6.9205,620272395,7901267906.0,6.6523,2014-12-10 00:00:00+08:00,2014-12-10 00:00:00+08:00,0
229,SHSE.600000,1d,6.8153,7.1256,6.7575,6.8626,442571181,5847503446.0,6.9205,2014-12-11 00:00:00+08:00,2014-12-11 00:00:00+08:00,0
230,SHSE.600000,1d,6.8626,7.0362,6.7207,6.8258,310558743,4067040277.0,6.8626,2014-12-12 00:00:00+08:00,2014-12-12 00:00:00+08:00,0
231,SHSE.600000,1d,6.7312,6.7417,6.5524,6.7101,335025414,4232421865.0,6.8258,2014-12-15 00:00:00+08:00,2014-12-15 00:00:00+08:00,0
232,SHSE.600000,1d,6.6786,6.9941,6.6523,6.9889,438688005,5706439860.0,6.7101,2014-12-16 00:00:00+08:00,2014-12-16 00:00:00+08:00,0
233,SHSE.600000,1d,7.094,7.5673,7.0099,7.4201,869703585,12037657249.0,6.9889,2014-12-17 00:00:00+08:00,2014-12-17 00:00:00+08:00,0
234,SHSE.600000,1d,7.4779,7.541,7.2097,7.3044,499627853,7010664184.0,7.4201,2014-12-18 00:00:00+08:00,2014-12-18 00:00:00+08:00,0
235,SHSE.600000,1d,7.3412,7.4674,7.1677,7.4096,436244208,6099396161.0,7.3044,2014-12-19 00:00:00+08:00,2014-12-19 00:00:00+08:00,0
236,SHSE.600000,1d,7.4569,7.9933,7.4358,7.7198,683449513,10043569171.0,7.4096,2014-12-22 00:00:00+08:00,2014-12-22 00:00:00+08:00,0
237,SHSE.600000,1d,7.5726,7.8776,7.4043,7.4201,441578783,6398625351.0,7.7198,2014-12-23 00:00:00+08:00,2014-12-23 00:00:00+08:00,0
238,SHSE.600000,1d,7.4201,7.4674,6.9994,7.0783,417579539,5715187854.0,7.4201,2014-12-24 00:00:00+08:00,2014-12-24 00:00:00+08:00,0
239,SHSE.600000,1d,7.2308,7.5042,7.1151,7.4937,455721907,6359588287.0,7.0783,2014-12-25 00:00:00+08:00,2014-12-25 00:00:00+08:00,0
240,SHSE.600000,1d,7.52,7.804,7.4621,7.7671,466983121,6790353352.0,7.4937,2014-12-26 00:00:00+08:00,2014-12-26 00:00:00+08:00,0
241,SHSE.600000,1d,8.0984,8.3509,7.7356,7.8618,625216146,9556435997.0,7.7671,2014-12-29 00:00:00+08:00,2014-12-29 00:00:00+08:00,0
242,SHSE.600000,1d,7.8618,8.151,7.7987,8.0774,443655559,6774519460.0,7.8618,2014-12-30 00:00:00+08:00,2014-12-30 00:00:00+08:00,0
243,SHSE.600000,1d,8.1247,8.3035,7.9459,8.251,468832339,7271524766.0,8.0774,2014-12-31 00:00:00+08:00,2014-12-31 00:00:00+08:00,0
244,SHSE.600000,1d,8.3509,8.5454,8.1826,8.4508,513568709,8182820911.0,8.251,2015-01-05 00:00:00+08:00,2015-01-05 00:00:00+08:00,0
245,SHSE.600000,1d,8.414,8.7716,8.3193,8.4823,511684535,8311084820.0,8.4508,2015-01-06 00:00:00+08:00,2015-01-06 00:00:00+08:00,0
246,SHSE.600000,1d,8.3614,8.5034,8.1668,8.3141,385716820,6114241100.0,8.4823,2015-01-07 00:00:00+08:00,2015-01-07 00:00:00+08:00,0
247,SHSE.600000,1d,8.3456,8.3509,7.9933,8.0196,330627172,5101310595.0,8.3141,2015-01-08 00:00:00+08:00,2015-01-08 00:00:00+08:00,0
248,SHSE.600000,1d,7.9933,8.5454,7.9459,8.1142,491999937,7692348549.0,8.0196,2015-01-09 00:00:00+08:00,2015-01-09 00:00:00+08:00,0
249,SHSE.600000,1d,8.151,8.2615,7.8618,8.0038,367787269,5625726993.0,8.1142,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00,0
250,SHSE.600000,1d,7.9565,8.1037,7.9407,7.9828,178404956,2712026682.0,8.0038,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00,0
251,SHSE.600000,1d,8.0511,8.3035,8.0511,8.1458,309018855,4812472304.0,7.9828,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00,0
252,SHSE.600000,1d,8.1458,8.4929,8.0932,8.4771,329826849,5216166778.0,8.1458,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00,0
253,SHSE.600000,1d,8.5402,8.8084,8.4981,8.6611,480245887,7938757902.0,8.4771,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00,0
254,SHSE.600000,1d,8.0879,8.272,7.7934,7.7934,623520880,9496942743.0,8.6611,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00,0
255,SHSE.600000,1d,7.825,7.9775,7.6672,7.8881,479215741,7142638836.0,7.7934,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00,0
256,SHSE.600000,1d,7.9407,8.3456,7.7882,8.2772,487540369,7489943294.0,7.8881,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00,0
257,SHSE.600000,1d,8.272,8.2878,8.0722,8.2194,294738261,4592022934.0,8.2772,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00,0
258,SHSE.600000,1d,8.2772,8.435,8.1721,8.2194,320042992,5044685774.0,8.2194,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00,0
259,SHSE.600000,1d,8.1826,8.1984,7.9565,8.1142,268566922,4122351608.0,8.2194,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00,0
260,SHSE.600000,1d,8.1195,8.1195,7.7566,7.8934,351914010,5286301699.0,8.1142,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00,0
261,SHSE.600000,1d,7.7934,7.9459,7.7093,7.7882,242203054,3592645043.0,7.8934,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00,0
262,SHSE.600000,1d,7.6672,7.7198,7.5305,7.5831,266968083,3864614152.0,7.7882,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00,0
263,SHSE.600000,1d,7.6672,7.7251,7.5515,7.6094,207865327,3021747775.0,7.5831,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00,0
264,SHSE.600000,1d,7.3938,7.499,7.357,7.3833,211617677,2989272548.0,7.6094,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00,0
265,SHSE.600000,1d,7.4727,7.6041,7.3727,7.5989,196263569,2792706733.0,7.3833,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00,0
266,SHSE.600000,1d,7.6252,7.6725,7.4253,7.4569,167896219,2421384723.0,7.5989,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00,0
267,SHSE.600000,1d,7.7566,7.7829,7.4516,7.4569,394332692,5742890408.0,7.4569,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00,0
268,SHSE.600000,1d,7.4096,7.5305,7.3359,7.4096,186547522,2637143942.0,7.4569,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00,0
269,SHSE.600000,1d,7.3938,7.5042,7.2833,7.4464,224585511,3155932084.0,7.4096,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00,0
270,SHSE.600000,1d,7.4411,7.6146,7.4043,7.5884,183693513,2629916390.0,7.4464,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00,0
271,SHSE.600000,1d,7.5884,7.6462,7.5252,7.5831,124127097,1789572963.0,7.5884,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00,0
272,SHSE.600000,1d,7.5831,7.5884,7.4201,7.5463,148954152,2121808297.0,7.5831,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00,0
273,SHSE.600000,1d,7.6252,7.7146,7.5463,7.5884,208366810,3023274166.0,7.5463,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00,0
274,SHSE.600000,1d,7.5884,7.6041,7.499,7.5726,139220024,1995677496.0,7.5884,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00,0
275,SHSE.600000,1d,7.5831,7.6672,7.5778,7.6094,120665263,1747213085.0,7.5726,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00,0
276,SHSE.600000,1d,7.6146,7.6252,7.4569,7.5095,140932583,2025174378.0,7.6094,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00,0
277,SHSE.600000,1d,7.4937,7.7198,7.4201,7.6883,215013978,3104052166.0,7.5095,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00,0
278,SHSE.600000,1d,7.6778,7.7829,7.6146,7.6409,195606870,2861206457.0,7.6883,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00,0
279,SHSE.600000,1d,7.6672,7.6672,7.5515,7.6146,218763276,3159377729.0,7.6409,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00,0
280,SHSE.600000,1d,7.5936,7.5936,7.3517,7.3622,266372415,3766071237.0,7.6146,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00,0
281,SHSE.600000,1d,7.3885,7.399,7.2833,7.3149,156595995,2183814569.0,7.3622,2015-03-04 00:00:00+08:00,2015-03-04 00:00:00+08:00,0
282,SHSE.600000,1d,7.2781,7.2781,7.1045,7.1414,226504580,3090569665.0,7.3149,2015-03-05 00:00:00+08:00,2015-03-05 00:00:00+08:00,0
283,SHSE.600000,1d,7.1414,7.2465,7.1203,7.1677,128036367,1750570352.0,7.1414,2015-03-06 00:00:00+08:00,2015-03-06 00:00:00+08:00,0
284,SHSE.600000,1d,7.2623,7.7303,7.1571,7.6304,434801476,6170955159.0,7.1677,2015-03-09 00:00:00+08:00,2015-03-09 00:00:00+08:00,0
285,SHSE.600000,1d,7.5305,7.5568,7.399,7.4148,254844764,3623305559.0,7.6304,2015-03-10 00:00:00+08:00,2015-03-10 00:00:00+08:00,0
286,SHSE.600000,1d,7.4516,7.6567,7.4516,7.4937,215069722,3087509382.0,7.4148,2015-03-11 00:00:00+08:00,2015-03-11 00:00:00+08:00,0
287,SHSE.600000,1d,7.704,8.1826,7.6672,7.9512,632781877,9512030471.0,7.4937,2015-03-12 00:00:00+08:00,2015-03-12 00:00:00+08:00,0
288,SHSE.600000,1d,7.988,8.3088,7.9302,8.0406,440178379,6789040866.0,7.9512,2015-03-13 00:00:00+08:00,2015-03-13 00:00:00+08:00,0
289,SHSE.600000,1d,8.1826,8.2089,7.9933,8.1353,316116667,4867224356.0,8.0406,2015-03-16 00:00:00+08:00,2015-03-16 00:00:00+08:00,0
290,SHSE.600000,1d,8.2036,8.2457,8.0774,8.1721,309677645,4797833475.0,8.1353,2015-03-17 00:00:00+08:00,2015-03-17 00:00:00+08:00,0
291,SHSE.600000,1d,8.1878,8.3509,8.1142,8.3509,354655138,5558613435.0,8.1721,2015-03-18 00:00:00+08:00,2015-03-18 00:00:00+08:00,0
292,SHSE.600000,1d,8.3509,8.3561,8.1931,8.2247,316770912,4978776033.0,8.3509,2015-03-19 00:00:00+08:00,2015-03-19 00:00:00+08:00,0
293,SHSE.600000,1d,8.2141,8.4613,8.0827,8.2825,456531222,7180731346.0,8.2247,2015-03-20 00:00:00+08:00,2015-03-20 00:00:00+08:00,0
294,SHSE.600000,1d,8.3193,8.435,8.293,8.3666,357592740,5692415845.0,8.2825,2015-03-23 00:00:00+08:00,2015-03-23 00:00:00+08:00,0
295,SHSE.600000,1d,8.3561,8.414,8.2036,8.251,324657542,5114146783.0,8.3666,2015-03-24 00:00:00+08:00,2015-03-24 00:00:00+08:00,0
296,SHSE.600000,1d,8.2036,8.2667,7.967,8.0143,331730332,5108990851.0,8.251,2015-03-25 00:00:00+08:00,2015-03-25 00:00:00+08:00,0
297,SHSE.600000,1d,7.967,8.1931,7.9091,8.0774,282340713,4326755744.0,8.0143,2015-03-26 00:00:00+08:00,2015-03-26 00:00:00+08:00,0
298,SHSE.600000,1d,8.0564,8.1773,7.9775,8.0774,218174978,3350088365.0,8.0774,2015-03-27 00:00:00+08:00,2015-03-27 00:00:00+08:00,0
299,SHSE.600000,1d,8.1773,8.5191,8.1195,8.4245,487442660,7735007517.0,8.0774,2015-03-30 00:00:00+08:00,2015-03-30 00:00:00+08:00,0
300,SHSE.600000,1d,8.6664,8.719,8.2772,8.3035,494049254,7990395333.0,8.4245,2015-03-31 00:00:00+08:00,2015-03-31 00:00:00+08:00,0
301,SHSE.600000,1d,8.3035,8.4876,8.2825,8.3877,305878383,4868332118.0,8.3035,2015-04-01 00:00:00+08:00,2015-04-01 00:00:00+08:00,0
302,SHSE.600000,1d,8.5717,8.6138,8.3456,8.5086,410087652,6611462332.0,8.3877,2015-04-02 00:00:00+08:00,2015-04-02 00:00:00+08:00,0
303,SHSE.600000,1d,8.414,8.5665,8.3772,8.5191,320361507,5171219071.0,8.5086,2015-04-03 00:00:00+08:00,2015-04-03 00:00:00+08:00,0
304,SHSE.600000,1d,8.6769,8.8715,8.6506,8.7873,502260203,8372655104.0,8.5191,2015-04-07 00:00:00+08:00,2015-04-07 00:00:00+08:00,0
305,SHSE.600000,1d,8.7979,8.9609,8.6506,8.9504,514816375,8633478020.0,8.7873,2015-04-08 00:00:00+08:00,2015-04-08 00:00:00+08:00,0
306,SHSE.600000,1d,8.9661,9.1923,8.8347,8.8715,497335458,8497436086.0,8.9504,2015-04-09 00:00:00+08:00,2015-04-09 00:00:00+08:00,0
307,SHSE.600000,1d,8.8662,9.2396,8.8136,9.2186,451543445,7772119507.0,8.8715,2015-04-10 00:00:00+08:00,2015-04-10 00:00:00+08:00,0
308,SHSE.600000,1d,9.4605,9.7181,9.2659,9.4815,581406595,10470524484.0,9.2186,2015-04-13 00:00:00+08:00,2015-04-13 00:00:00+08:00,0
309,SHSE.600000,1d,9.4815,9.4868,9.2343,9.4079,372837061,6640484668.0,9.4815,2015-04-14 00:00:00+08:00,2015-04-14 00:00:00+08:00,0
310,SHSE.600000,1d,9.3605,9.7024,9.3132,9.4447,449643905,8170773646.0,9.4079,2015-04-15 00:00:00+08:00,2015-04-15 00:00:00+08:00,0
311,SHSE.600000,1d,9.4499,9.8181,9.3868,9.8075,415984573,7577393009.0,9.4447,2015-04-16 00:00:00+08:00,2015-04-16 00:00:00+08:00,0
312,SHSE.600000,1d,9.9653,10.0179,9.7129,9.7812,490159321,9167362860.0,9.8075,2015-04-17 00:00:00+08:00,2015-04-17 00:00:00+08:00,0
313,SHSE.600000,1d,9.8443,9.8443,9.2554,9.4131,572435809,10446728565.0,9.7812,2015-04-20 00:00:00+08:00,2015-04-20 00:00:00+08:00,0
314,SHSE.600000,1d,9.3343,9.5656,9.3343,9.5499,368194681,6615540644.0,9.4131,2015-04-21 00:00:00+08:00,2015-04-21 00:00:00+08:00,0
315,SHSE.600000,1d,9.6235,9.7549,9.5078,9.7287,420766743,7712130682.0,9.5499,2015-04-22 00:00:00+08:00,2015-04-22 00:00:00+08:00,0
316,SHSE.600000,1d,9.7287,9.8023,9.5236,9.5814,363593631,6675541987.0,9.7287,2015-04-23 00:00:00+08:00,2015-04-23 00:00:00+08:00,0
317,SHSE.600000,1d,9.3605,9.4815,9.1817,9.2974,422927109,7509013285.0,9.5814,2015-04-24 00:00:00+08:00,2015-04-24 00:00:00+08:00,0
318,SHSE.600000,1d,9.3185,9.5972,9.3185,9.5551,384541412,6942247859.0,9.2974,2015-04-27 00:00:00+08:00,2015-04-27 00:00:00+08:00,0
319,SHSE.600000,1d,9.5919,9.9916,9.4657,9.6235,600053990,11100683779.0,9.5551,2015-04-28 00:00:00+08:00,2015-04-28 00:00:00+08:00,0
320,SHSE.600000,1d,9.6077,9.8128,9.4973,9.7444,358393731,6591914895.0,9.6235,2015-04-29 00:00:00+08:00,2015-04-29 00:00:00+08:00,0
321,SHSE.600000,1d,9.613,9.7076,9.492,9.5025,412760522,7523663257.0,9.7444,2015-04-30 00:00:00+08:00,2015-04-30 00:00:00+08:00,0
322,SHSE.600000,1d,9.4657,9.4657,9.2554,9.3658,258064565,4597698886.0,9.5025,2015-05-04 00:00:00+08:00,2015-05-04 00:00:00+08:00,0
323,SHSE.600000,1d,9.3237,9.3343,8.861,8.9819,375386437,6483575960.0,9.3658,2015-05-05 00:00:00+08:00,2015-05-05 00:00:00+08:00,0
324,SHSE.600000,1d,8.9819,9.208,8.9241,8.9714,303607877,5225100162.0,8.9819,2015-05-06 00:00:00+08:00,2015-05-06 00:00:00+08:00,0
325,SHSE.600000,1d,8.9556,9.0871,8.9293,8.9767,214390703,3674226153.0,8.9714,2015-05-07 00:00:00+08:00,2015-05-07 00:00:00+08:00,0
326,SHSE.600000,1d,9.0398,9.0976,8.8452,8.9977,184560000,3151167765.0,8.9767,2015-05-08 00:00:00+08:00,2015-05-08 00:00:00+08:00,0
327,SHSE.600000,1d,8.9293,9.1029,8.8294,9.0818,277153427,4711900631.0,8.9977,2015-05-11 00:00:00+08:00,2015-05-11 00:00:00+08:00,0
328,SHSE.600000,1d,9.0713,9.1502,8.9609,9.0661,219176341,3768388795.0,9.0818,2015-05-12 00:00:00+08:00,2015-05-12 00:00:00+08:00,0
329,SHSE.600000,1d,9.1134,9.1449,8.8873,8.9767,245244498,4198950106.0,9.0661,2015-05-13 00:00:00+08:00,2015-05-13 00:00:00+08:00,0
330,SHSE.600000,1d,8.9924,9.0713,8.9083,8.9346,192361949,3283133222.0,8.9767,2015-05-14 00:00:00+08:00,2015-05-14 00:00:00+08:00,0
331,SHSE.600000,1d,8.8925,8.9767,8.7242,8.8242,209597267,3526291462.0,8.9346,2015-05-15 00:00:00+08:00,2015-05-15 00:00:00+08:00,0
332,SHSE.600000,1d,8.74,8.8136,8.5928,8.6138,187555204,3106379587.0,8.8242,2015-05-18 00:00:00+08:00,2015-05-18 00:00:00+08:00,0
333,SHSE.600000,1d,8.6085,8.9872,8.598,8.9609,242251271,4080429264.0,8.6138,2015-05-19 00:00:00+08:00,2015-05-19 00:00:00+08:00,0
334,SHSE.600000,1d,8.9609,9.1975,8.9241,9.0187,265675717,4567803884.0,8.9609,2015-05-20 00:00:00+08:00,2015-05-20 00:00:00+08:00,0
335,SHSE.600000,1d,9.0713,9.1502,8.9924,9.1081,166403483,2873100257.0,9.0187,2015-05-21 00:00:00+08:00,2015-05-21 00:00:00+08:00,0
336,SHSE.600000,1d,9.1817,9.3553,9.1186,9.3395,248087543,4379120076.0,9.1081,2015-05-22 00:00:00+08:00,2015-05-22 00:00:00+08:00,0
337,SHSE.600000,1d,9.3868,9.5604,9.3816,9.5393,273874763,4942207005.0,9.3395,2015-05-25 00:00:00+08:00,2015-05-25 00:00:00+08:00,0
338,SHSE.600000,1d,9.5814,9.7024,9.4184,9.6708,301665297,5504873384.0,9.5393,2015-05-26 00:00:00+08:00,2015-05-26 00:00:00+08:00,0
339,SHSE.600000,1d,9.6971,9.8075,9.492,9.5025,296942307,5444651111.0,9.6708,2015-05-27 00:00:00+08:00,2015-05-27 00:00:00+08:00,0
340,SHSE.600000,1d,9.5183,9.5393,8.9451,8.9609,334032210,5908534663.0,9.5025,2015-05-28 00:00:00+08:00,2015-05-28 00:00:00+08:00,0
341,SHSE.600000,1d,8.9819,9.1239,8.7873,8.9609,256087315,4370819052.0,8.9609,2015-05-29 00:00:00+08:00,2015-05-29 00:00:00+08:00,0
342,SHSE.600000,1d,8.9609,9.5078,8.8662,9.4289,286379255,5015007440.0,8.9609,2015-06-01 00:00:00+08:00,2015-06-01 00:00:00+08:00,0
343,SHSE.600000,1d,9.4289,9.4499,9.2028,9.3816,224935535,4001574466.0,9.4289,2015-06-02 00:00:00+08:00,2015-06-02 00:00:00+08:00,0
344,SHSE.600000,1d,9.4079,9.492,9.2238,9.4131,244139688,4338757668.0,9.3816,2015-06-03 00:00:00+08:00,2015-06-03 00:00:00+08:00,0
345,SHSE.600000,1d,9.4657,9.8864,9.2449,9.797,471864928,8635099296.0,9.4131,2015-06-04 00:00:00+08:00,2015-06-04 00:00:00+08:00,0
346,SHSE.600000,1d,9.9916,10.081,9.4762,9.6918,362420155,6742853974.0,9.797,2015-06-05 00:00:00+08:00,2015-06-05 00:00:00+08:00,0
347,SHSE.600000,1d,9.7234,9.9811,9.4394,9.5709,513118652,9419105681.0,9.6918,2015-06-17 00:00:00+08:00,2015-06-17 00:00:00+08:00,0
348,SHSE.600000,1d,9.513,9.5972,9.2764,9.3185,278296731,4980064847.0,9.5709,2015-06-18 00:00:00+08:00,2015-06-18 00:00:00+08:00,0
349,SHSE.600000,1d,9.2449,9.4394,8.8557,8.9767,278090221,4894778628.0,9.3185,2015-06-19 00:00:00+08:00,2015-06-19 00:00:00+08:00,0
350,SHSE.600000,1d,9.052,9.4042,8.9365,9.3657,297748888,4966949468.0,8.975,2015-06-23 00:00:00+08:00,2015-06-23 00:00:00+08:00,0
351,SHSE.600000,1d,9.3712,9.5198,9.1236,9.4923,257825317,4364353264.0,9.3657,2015-06-24 00:00:00+08:00,2015-06-24 00:00:00+08:00,0
352,SHSE.600000,1d,9.6849,9.7619,9.1621,9.1951,271649032,4704733126.0,9.4923,2015-06-25 00:00:00+08:00,2015-06-25 00:00:00+08:00,0
353,SHSE.600000,1d,9.041,9.3987,8.4357,8.7219,361776730,5893832505.0,9.1951,2015-06-26 00:00:00+08:00,2015-06-26 00:00:00+08:00,0
